rotation_angle	 	 	initial	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
triceps	eta	11	0	-5.4530834976215173e-32	2.0232665385627297e-31	-3.6192170592385538e-22	-1.3931785478238028e-12	-9.6706722545665706e-13	4.6952734530050319e-26	-6.8982588483528043e-30	-5.4442435296025846e-31	-6.479381000334017e-30	5.2156691035592803e-30	7.8689031933348644e-31	3.1546249309980327e-31	1.3392827504667947e-12	-3.9743179102095986e-26	-7.37742065008842e-34	9.87678728451248e-33	4.7575016213539757e-31	1.0406884948857718e-30	6.1348298860905415e-14	1.0848734047796022e-12	8.162113252507466e-28	6.2880858317765052e-15	-1.3673277179769633e-12	-1.7652430591932175e-12	-3.6101836654052796e-15	-1.9397776868064942e-12	-2.2087254536999375e-13	-2.1746843554648837e-18	-8.0249333061238626e-27	-2.4313115792675857e-12	-9.7832212124971039e-24	1.3564299593178217e-32	-1.9455602107533396e-12	-2.5731451038991444e-20	5.9354081972436218e-33	3.1904165729849321e-32	2.2350103247104584e-33	-1.4947153073085454e-19	-8.1206886651344885e-31	6.5959089216474648e-34	2.0303172415340942e-31	
triceps	eta	12	0	3.3843437791182493e-33	-1.5434308426226726e-30	-6.1945625672296599e-21	-5.2722131216221622e-11	-3.3689059353310458e-11	1.5375407365003322e-24	1.2482408779907667e-28	7.6624185665891461e-28	3.0706244251833658e-29	-5.9763141941211405e-26	-1.0778541234634454e-29	3.2421350420423862e-30	4.7480602377557749e-12	-1.6080432971153465e-25	-1.4632622161769771e-32	-2.7609666397899968e-32	9.7668119744973142e-30	-9.2452988709812437e-30	5.8884874736913383e-14	9.0310537218798248e-13	7.0080931409357177e-28	2.8639310321922955e-15	-8.4900602113656809e-13	-1.0393703577944224e-12	-2.7015127040175987e-15	-1.1007436422392658e-12	-1.4066431934623869e-13	7.7186786849675854e-18	2.7976494197590511e-26	-1.703945438610488e-12	-5.9801662805469821e-24	6.3957916689437727e-33	-2.0694979916482862e-12	-2.6697515974752349e-20	8.6427015425789173e-33	-3.6919317574073501e-35	-9.3104453510440142e-34	-1.9528990753022095e-18	-8.1232960761738215e-30	9.1399099964616304e-34	5.7635181319660893e-31	
triceps	eta	13	0	-1.9295526222353059e-31	-2.5227641786848149e-30	-6.675546801260647e-15	9.9430948674571502e-09	9.2494225755745788e-09	4.0722192685197324e-22	1.8822697785344036e-29	1.2481289152087694e-29	-4.234580641176161e-31	3.3903797532524147e-29	-2.3091618847599554e-30	-3.7476843912483168e-31	8.932275367342104e-08	-2.5798857466017799e-20	9.0577482103741199e-33	9.3453922024871125e-33	1.4064706088710495e-30	-1.2298574301651823e-29	6.925264708106164e-09	8.7399558964177763e-08	6.4827916450482778e-22	3.0194573564014728e-09	2.3342117769081695e-08	2.651438531895092e-08	1.5895351816551329e-10	2.2787707738700187e-08	6.6843895704803439e-08	-3.5277157637788138e-17	-3.3239852047769474e-25	2.6990766208315926e-08	3.4147572485136299e-18	8.6191689930775777e-27	3.7220901366331133e-08	1.2698302400439833e-15	6.7942695072917645e-28	6.1912693583345358e-32	3.032979678267252e-33	-6.657616426196978e-13	-1.8657358936317876e-22	-1.251363396974139e-30	4.1129373939323758e-30	
triceps	eta	14	0	1.0462865626992333e-31	-7.2167500153632051e-31	-7.6951727605333325e-22	-1.7856680881965855e-12	-1.2421142891866311e-12	8.7126375922900363e-26	-3.0346429955699601e-30	-5.4067074233749043e-31	-1.542971271882304e-30	-2.321096111979213e-30	4.8637152706292445e-31	2.8625233519175264e-31	1.7442279222292961e-12	-7.4841525934951211e-26	1.4038187858432076e-33	-4.151716846758127e-33	7.8682249874191451e-31	5.3490249846363184e-30	8.140767250910313e-14	1.4455818959879917e-12	1.5051594627440693e-27	8.7154682339281517e-15	-1.8394202428798345e-12	-2.3842513751287514e-12	-5.6180116980164823e-15	-2.6412575638106929e-12	-3.3855764710447202e-13	-1.8770667110242449e-17	-7.4774881039004343e-26	-3.3572956956007431e-12	-2.0149271122668852e-23	2.1499409121431096e-32	-2.7208060289647644e-12	-3.826518844933244e-20	-2.4610435833120142e-31	1.2675443402353503e-31	-3.346939692887178e-35	-3.4836725825909154e-19	-2.834695622721219e-30	4.7028406922657565e-33	9.2435629938377811e-30	
triceps	eta	15	0	3.1775842076210196e-29	2.5341151758340889e-26	-1.4866256577015057e-20	-6.2749815096829045e-11	-4.1062353406836215e-11	2.6071091666780902e-24	3.7640472786255952e-30	4.2640628768824113e-30	-3.0613800618628916e-29	-1.1920583358750826e-29	-1.0726067701909289e-31	-1.6136812922440671e-31	6.3555390355580465e-12	-3.1404433075117532e-25	3.1051431305785524e-34	5.1685928848509785e-34	-9.529803786701442e-31	4.7747966512614946e-30	7.925097211825163e-14	1.2165415757707672e-12	1.3094095802370034e-27	3.5375269611048662e-15	-1.1422866447864673e-12	-1.3984641544407608e-12	-4.1625742402208007e-15	-1.4804069511720107e-12	-2.1894946328656403e-13	2.8102383457863155e-17	1.0923725698956498e-25	-2.2821303525197863e-12	-1.1698935836488547e-23	8.4948103803312401e-32	-2.7650318197653291e-12	-3.7547138834815587e-20	-2.436653908568955e-31	-5.4685005554101908e-31	-3.6857475170387621e-31	-4.4863785868062355e-18	-1.6745316131305477e-29	5.3031098196958578e-30	-3.5922991702084597e-29	
triceps	eta	16	0	-2.0706463910548838e-31	-6.3014178743032438e-30	4.0926901124341346e-14	2.7057841863561547e-08	2.7577111586835055e-08	2.5149775291598554e-20	-2.5929225900941275e-29	1.6746417285386701e-28	1.6969671875782478e-29	-1.6939718822702583e-26	4.5039802427544487e-30	-1.3064127566818157e-30	2.3355401095097322e-07	-1.1187688789834234e-19	1.9019122438112349e-32	-1.3482706870074063e-32	-1.717953255377641e-29	-8.1945134604900189e-29	3.2114394788780035e-08	2.7343064454326606e-07	5.3493968628099181e-21	2.3775994876743096e-08	9.9316083881880039e-08	1.0865084572116841e-07	2.7670763533469924e-09	1.0425178137768892e-07	3.552095061094883e-07	-1.2666277330404122e-17	-2.3495555365681333e-25	1.1765983389784374e-07	1.1434930201927734e-16	2.7419439608596302e-24	2.0625541747456375e-07	1.9423874320394535e-14	1.1477752623011021e-25	-4.6394247306617836e-33	7.0795998654535477e-35	3.9352606160888636e-11	4.393853538109944e-19	9.5580942555006902e-26	-8.1761902227408932e-29	
triceps	eta	17	0	-7.0070216271884874e-33	-1.3565908394811241e-31	-1.5344984077432554e-21	-2.3263858446797449e-12	-1.6221358765011844e-12	1.5902764238965391e-25	-4.9674422049968781e-31	4.4404293078069157e-30	1.3430190380551654e-30	-1.2756310381335545e-29	1.6315408680441416e-31	-1.5748180926085632e-31	2.3140779117059706e-12	-1.3906580684289984e-25	7.0975993640978889e-34	-3.8949780516627395e-33	-3.0093066239485537e-31	1.0148235096554675e-29	1.1029433303709888e-13	1.9688098706238586e-12	2.6080213379443025e-27	1.2980350127838998e-14	-2.5328019494336052e-12	-3.2982669130296445e-12	1.8236930490118124e-12	-3.6882627199174011e-12	-5.2363480043398851e-13	-1.1144868383514963e-15	-4.7959292427960028e-24	-4.7663257076789691e-12	-4.1604956215265094e-23	1.9896417927447589e-27	-3.9217214469061753e-12	-5.9096515130842226e-20	-4.4270666002508754e-31	2.9322926184462232e-26	1.7071492931306461e-32	-7.0802253718683085e-19	3.0940078853413436e-27	5.7413289701794101e-27	-1.9958430006268005e-27	
triceps	eta	18	0	9.1646122865970565e-30	2.0144771506862536e-25	-3.2345639750115508e-20	-7.4989424067332859e-11	-5.0343058750225776e-11	4.2621334786787904e-24	6.7142929326409158e-30	1.7215377897104998e-29	-5.3974011232445717e-29	8.0841169519065915e-31	7.6802145013064219e-31	1.1895290202799851e-30	8.6938527051804404e-12	-6.0713516000499973e-25	9.2563284357690897e-34	-5.5783927152441866e-33	-6.9257044875337469e-31	4.653871271620928e-30	1.0910143160917393e-13	1.67738853392226e-12	2.4267947968513635e-27	4.6587563978237906e-15	-1.5728253432479927e-12	-1.9256706621744877e-12	3.2441574346513349e-12	-2.037404899899818e-12	-3.4030850864772834e-13	-1.0287489184544359e-15	-4.3129070186106266e-24	-3.1253740233306089e-12	-2.2718279836042771e-23	8.5131711470205443e-28	-3.7749579843016819e-12	-5.4228210925540509e-20	8.367646598219293e-31	1.1459049048030746e-26	5.7889448597850605e-30	-9.8124295640458933e-18	-2.5536367054890459e-28	4.5420227839270745e-29	-1.8647695409317985e-24	
triceps	eta	19	0	4.5264406375361821e-31	4.155770732756192e-29	1.4291509643935416e-11	9.9944825937725148e-08	1.0758857732679166e-07	1.1736076549706585e-18	7.535030169211592e-29	6.4010125073192917e-28	3.5518851689050356e-26	-4.7293999285798805e-25	-1.7898442891182827e-30	1.2491800057869262e-30	3.5921944590959566e-07	2.9068891253225159e-18	2.5584885255082231e-29	-6.335817698921994e-32	-1.0405114422482939e-28	1.4064060325706982e-30	3.8005215892188817e-05	0.00022007917150857839	0.0004413085295681786	0.00069150765573975346	0.00097237361511078979	0.0012923187989479026	0.0016661084270103818	0.001919210165185078	0.0021251061026913869	0.0023569023929669204	0.002621840115512477	0.00293137481563675	0.0033023469726372896	0.0037658694231886263	0.0040272148503333735	0.004227240856296762	0.004443978340972877	0.0046794471549987931	0.0049363201935418372	0.0047355921469222784	0.0043425668547555944	0.0040864184091668936	0.0040423902794225345	
triceps	eta	20	0	-7.7935240547300531e-33	-1.3951885530975746e-31	-2.9471587189146376e-21	-3.0876801146227632e-12	-2.1589903370389503e-12	2.9015795380103352e-25	3.3441565771530065e-23	3.0297414921757895e-23	-8.0729040391257461e-22	-6.8476693893134191e-25	2.0939853813891226e-23	6.6802911480010668e-25	3.1324148350853612e-12	-2.5897427759541506e-25	-8.3834972873067272e-30	-1.4371597104739901e-26	-4.2419554292832998e-21	4.7597374530009871e-25	1.5303091814393362e-13	2.7504688801356496e-12	5.0602068248104896e-27	2.185862010421248e-14	-3.58390085543329e-12	-4.6919307690298516e-12	-1.1194905818379217e-14	-5.3054052789337134e-12	-8.184119535753067e-13	-3.3338516276209841e-17	-1.5823392059535726e-25	-6.9916277619848705e-12	-8.7919635652114356e-23	-3.7508350883589034e-32	-5.8603403252057271e-12	-9.5497337004413122e-20	-4.8222248917801036e-32	2.9950223492654871e-32	2.5445283202469982e-33	-8.500566042014985e-19	-1.4672710070692693e-29	-6.001865922279539e-33	4.1879832369352102e-30	
