rotation_angle	 	 	initial	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
elbow	q	4	0.86602540378443871	0.86602540378443871	0.82903757255504174	0.78801075360672201	0.74314482547739424	0.69465837045899725	0.64278760968653925	0.58778525229247303	0.52991926423320479	0.46947156278589053	0.40673664307579993	0.34202014332566844	0.27563735581699889	0.20791169081775901	0.13917310096006513	0.069756473744124997	-2.7755575615628914e-16	-0.069756473744125538	-0.13917310096006563	-0.20791169081775945	-0.27563735581699922	-0.34202014332566866	-0.4067366430758001	-0.46947156278589064	-0.52991926423320468	-0.58778525229247269	-0.6427876096865387	-0.69465837045899659	-0.74314482547739347	-0.78801075360672113	-0.82903757255504074	-0.8660254037844376	-0.89879404629916582	-0.92718385456678609	-0.95105651629515209	-0.97029572627599492	-0.98480775301220647	-0.99452189536827162	-0.99939082701909387	-0.99939082701909376	-0.99452189536827129	-0.98480775301220591	
elbow	q	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
elbow	q	6	-0.49999999999999994	-0.49999999999999994	-0.55919290347074679	-0.61566147532565818	-0.66913060635885813	-0.71933980033865108	-0.76604444311897801	-0.80901699437494745	-0.84804809615642596	-0.88294759285892688	-0.91354545764260076	-0.93969262078590821	-0.96126169593831856	-0.97814760073380524	-0.99026806874156992	-0.99756405025982375	-0.99999999999999944	-0.99756405025982364	-0.9902680687415697	-0.97814760073380491	-0.96126169593831812	-0.93969262078590754	-0.91354545764259998	-0.88294759285892599	-0.84804809615642496	-0.80901699437494634	-0.7660444431189769	-0.71933980033865008	-0.66913060635885724	-0.6156614753256574	-0.55919290347074602	-0.49999999999999922	-0.43837114678907668	-0.37460659341591135	-0.30901699437494679	-0.24192189559966715	-0.17364817766692986	-0.10452846326765307	-0.034899496702500685	0.034899496702501136	0.1045284632676535	0.17364817766693025	
elbow	q	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
elbow	q	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
elbow	q	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
elbow	q	10	0.49999999999999994	0.49999999999999994	0.55919290347074679	0.61566147532565818	0.66913060635885813	0.71933980033865108	0.76604444311897801	0.80901699437494745	0.84804809615642596	0.88294759285892688	0.91354545764260076	0.93969262078590821	0.96126169593831856	0.97814760073380524	0.99026806874156992	0.99756405025982375	0.99999999999999944	0.99756405025982364	0.9902680687415697	0.97814760073380491	0.96126169593831812	0.93969262078590754	0.91354545764259998	0.88294759285892599	0.84804809615642496	0.80901699437494634	0.7660444431189769	0.71933980033865008	0.66913060635885724	0.6156614753256574	0.55919290347074602	0.49999999999999922	0.43837114678907668	0.37460659341591135	0.30901699437494679	0.24192189559966715	0.17364817766692986	0.10452846326765307	0.034899496702500685	-0.034899496702501136	-0.1045284632676535	-0.17364817766693025	
elbow	q	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
elbow	q	12	0.86602540378443871	0.86602540378443871	0.82903757255504174	0.78801075360672201	0.74314482547739424	0.69465837045899725	0.64278760968653925	0.58778525229247303	0.52991926423320479	0.46947156278589053	0.40673664307579993	0.34202014332566844	0.27563735581699889	0.20791169081775901	0.13917310096006513	0.069756473744124997	-2.7755575615628914e-16	-0.069756473744125538	-0.13917310096006563	-0.20791169081775945	-0.27563735581699922	-0.34202014332566866	-0.4067366430758001	-0.46947156278589064	-0.52991926423320468	-0.58778525229247269	-0.6427876096865387	-0.69465837045899659	-0.74314482547739347	-0.78801075360672113	-0.82903757255504074	-0.8660254037844376	-0.89879404629916582	-0.92718385456678609	-0.95105651629515209	-0.97029572627599492	-0.98480775301220647	-0.99452189536827162	-0.99939082701909387	-0.99939082701909376	-0.99452189536827129	-0.98480775301220591	
forearm	q	1	-0.15792499999999998	-0.15792499999999998	-0.16633039229284602	-0.17434892949624342	-0.18194154610295782	-0.18907125164808841	-0.19570331092289484	-0.20180541320124248	-0.20734782965421245	-0.21230355818596758	-0.21664845498524926	-0.22036135215159894	-0.22342416082324124	-0.22582195930420038	-0.22754306576130295	-0.22857909513689501	-0.22892499999999996	-0.22857909513689501	-0.22754306576130293	-0.22582195930420032	-0.22342416082324118	-0.22036135215159888	-0.21664845498524921	-0.21230355818596749	-0.20734782965421233	-0.20180541320124237	-0.19570331092289472	-0.1890712516480883	-0.18194154610295771	-0.17434892949624331	-0.16633039229284591	-0.15792499999999987	-0.14917370284404888	-0.1401191362650594	-0.13080541320124242	-0.12127790917515271	-0.11158304122870402	-0.10176804178400671	-0.091880728531755065	-0.0819692714682448	-0.072081958215993155	-0.062266958771295858	
